Year,Carrier,Total
2017,WS,4373
2017,WG,665
2017,WS,1239
2017,WS,5035
2017,WS,1050
2017,WS,1019
2017,AC,1086
2017,DL,98
2017,TS,3820
2017,WS,15454
2017,WG,8456
2017,RV,62397
2017,ZX,868
2017,Y4,3489
2017,WN,20520
2017,Y4,1074
2017,Y4,8031
2017,LDM,4
2017,WN,142
2017,WN,8063
2017,Y4,8313
2017,WN,8408
2017,27Q,7
2017,PD,11020
2017,AC,49
2017,09Q,50
2017,13Q,4
2017,Y4,3613
2017,VJT,2
2017,DL,137
2017,DL,37
2017,VJT,1
2017,VW,1489
2017,13Q,4
2017,1ZQ,14
2017,1ZQ,1
2017,KL,6543
2017,OR,1862
2017,AA,8726
2017,PY,1659
2017,AA,14522
2017,27Q,3
2017,AV,5840
2017,YX,3496
2017,AA,12875
2017,AA,6950
2017,PP,2
2017,JJ,2677
2017,AA,17002
2017,3M,838
2017,9V,9509
2017,AV,25479
2017,LA,5286
2017,AA,14017
2017,4C,4451
2017,27Q,7
2017,VH,1280
2017,FC,1280
2017,TB,3161
2017,AA,7081
2017,AA,12438
2017,AA,6276
2017,AA,16798
2017,WL,6386
2017,S3,13919
2017,AF,25276
2017,AA,11461
2017,AA,2859
2017,EW,5812
2017,LA,85
2017,AA,48649
2017,XP,60
2017,AV,6110
2017,AA,6845
2017,AA,6321
2017,EE,1564
2017,AA,6186
2017,AA,229
2017,4M,196
2017,SK,5769
2017,AV,6591
2017,AA,14750
2017,WL,241
2017,KX,183
2017,YX,3120
2017,QR,14817
2017,AB,15150
2017,MQ,2718
2017,AR,29877
2017,AA,37010
2017,4M,14089
2017,AZ,13700
2017,AA,712
2017,JJ,1202
2017,YX,6376
2017,LH,26125
2017,AA,16189
2017,KX,7875
2017,Y4,3563
2017,PY,2421
2017,YX,5169
2017,AA,13172
2017,JJ,4241
2017,AA,5522
2017,AA,27711
2017,JJ,39104
2017,VJT,6
2017,TA,1974
2017,AA,20478
2017,AA,19387
2017,DL,7762
2017,AA,31080
2017,F9,9712
2017,09Q,4438
2017,1UQ,4
2017,EE,12454
2017,AY,6418
2017,AA,7156
2017,XP,232
2017,EE,1588
2017,TK,8989
2017,TK,8989
2017,AA,22138
2017,CAZ,3
2017,BA,40776
2017,VS,16112
2017,AA,28313
2017,AA,18734
2017,LP,27567
2017,TQQ,13437
2017,YX,6022
2017,TP,12352
2017,AA,3522
2017,YX,1168
2017,PP,2
2017,IB,26477
2017,AA,12188
2017,UX,12833
2017,AA,3143
2017,JJ,1225
2017,AA,5399
2017,AA,18081
2017,AV,5909
2017,AA,13803
2017,FC,2971
2017,VH,2971
2017,AM,20228
2017,AA,23230
2017,Y4,3956
2017,4O,10686
2017,TA,6723
2017,AA,19383
2017,EV,64
2017,YX,3504
2017,5D,3945
2017,YX,2629
2017,LH,11040
2017,AA,9294
2017,AA,8572
2017,UP,9634
2017,AA,408
2017,YX,21063
2017,VJT,4
2017,SK,6080
2017,AF,4750
2017,AA,22832
2017,WL,154
2017,EE,44
2017,AA,10624
2017,YX,3102
2017,27Q,3
2017,AA,7598
2017,BW,7373
2017,AA,17309
2017,YX,432
2017,CM,39222
2017,DL,31
2017,AA,14148
2017,YX,3167
2017,LA,1006
2017,AA,26753
2017,XP,106
2017,09Q,980
2017,Y4,165
2017,JJ,1661
2017,AA,1740
2017,TA,6398
2017,AA,9290
2017,TA,5380
2017,AA,9659
2017,XP,15
2017,LA,28352
2017,AA,11886
2017,EE,2158
2017,AA,33325
2017,AA,30854
2017,AA,8919
2017,VJT,9
2017,AA,7186
2017,EE,1614
2017,AA,8299
2017,SU,7304
2017,AA,15769
2017,27Q,26
2017,1UQ,4
2017,AA,7107
2017,AB,7143
2017,AA,17595
2017,AA,8302
2017,OS,5964
2017,VJT,6
2017,AA,3575
2017,AA,4893
2017,BCQ,977
2017,XP,15
2017,AA,8605
2017,RV,12022
2017,DL,98
2017,AA,15746
2017,WS,7542
2017,RV,38014
2017,LX,25374
2017,YX,656
2017,Y4,23
2017,WN,1097
2017,DL,1130
2017,DY,11050
2017,DY,1211
2017,Y4,1712
2017,DY,2740
2017,OO,19
2017,DY,3019
2017,DY,2401
2017,09Q,54
2017,ZX,2242
2017,DY,1172
2017,PD,787
2017,LF,7
2017,LF,11
2017,VJT,1
2017,PP,2
2017,13Q,10
2017,VJT,3
2017,KL,751
2017,DL,31006
2017,DL,14135
2017,DL,47287
2017,SY,27309
2017,DL,4738
2017,SY,4454
2017,DL,1288
2017,DL,16360
2017,SY,1000
2017,FI,5960
2017,DL,166
2017,DL,10529
2017,DL,4539
2017,SY,4383
2017,DL,6624
2017,SY,5508
2017,DL,4681
2017,SY,4902
2017,DL,1085
2017,SY,829
2017,DL,11520
2017,SY,11051
2017,DL,12470
2017,SY,13968
2017,DL,8690
2017,SY,6235
2017,DL,1293
2017,SY,917
2017,OO,75
2017,9E,7861
2017,9E,2739
2017,G7,815
2017,DL,5642
2017,OO,119
2017,CP,5210
2017,AC,91
2017,DL,7711
2017,OO,1029
2017,9E,7128
2017,CP,1572
2017,1EQ,45
2017,OO,5670
2017,9E,1037
2017,DL,198
2017,DL,5263
2017,OO,3220
2017,9E,2013
2017,DL,106
2017,ZX,6996
2017,OO,123
2017,EV,5026
2017,G7,5070
2017,DL,3916
2017,SY,2518
2017,SY,941
2017,DL,824
2017,BA,705
2017,CM,2576
2017,GL,157
2017,GL,158
2017,KV,7572
2017,PD,982
2017,WS,1787
2017,DY,3765
2017,Y4,2540
2017,DY,290
2017,Y4,9894
2017,BA,440
2017,DY,7842
2017,Y4,3754
2017,DY,400
2017,WN,6029
2017,WN,6078
2017,Y4,749
2017,WS,3470
2017,WS,18000
2017,14Q,9
2017,RV,14986
2017,AC,6460
2017,WS,8482
2017,14Q,2
2017,13Q,3
2017,AA,278
2017,DL,53
2017,13Q,8
2017,NLQ,2
2017,AM,2830
2017,Y4,5510
2017,27Q,4
2017,VJT,5
2017,VJT,1
2017,13Q,8
2017,10Q,2
2017,13Q,19
2017,RJ,7972
2017,KL,10883
2017,UA,6695
2017,SK,9102
2017,UA,4841
2017,EY,19173
2017,UA,7408
2017,UA,1254
2017,AF,1785
2017,DL,5147
2017,UA,8824
2017,AA,18486
2017,UA,40568
2017,F9,12794
2017,SK,7666
2017,AA,838
2017,UA,1348
2017,AI,15872
2017,QR,14076
2017,LH,187
2017,EI,24813
2017,EK,14173
2017,AA,2513
2017,LH,19423
2017,UA,20663
2017,KX,1329
2017,UA,2387
2017,AM,11852
2017,Y4,3213
2017,UA,8706
2017,CX,13664
2017,UA,13763
2017,NH,11314
2017,Y4,1383
2017,KE,12155
2017,OZ,8547
2017,TK,17540
2017,TK,17540
2017,FI,6589
2017,BA,27552
2017,AA,30413
2017,UA,21882
2017,UA,4713
2017,0WQ,2
2017,IB,12978
2017,AA,1729
2017,AA,7640
2017,UA,5063
2017,AM,20628
2017,UA,11664
2017,Y4,6506
2017,4O,12360
2017,OO,6183
2017,Y4,935
2017,LH,13459
2017,UA,10609
2017,UA,4516
2017,OO,3061
2017,JL,12156
2017,NH,12576
2017,AA,11713
2017,UA,13447
2017,AA,8792
2017,UA,12133
2017,HU,5638
2017,UA,2983
2017,CM,8844
2017,AA,6497
2017,UA,11672
2017,F9,10245
2017,AA,8534
2017,MU,10436
2017,UA,11594
2017,AA,18668
2017,UA,18457
2017,F9,5238
2017,TA,5062
2017,AA,15846
2017,UA,11176
2017,F9,3115
2017,UA,3145
2017,UA,828
2017,BR,8619
2017,AB,8913
2017,UA,1133
2017,OS,6401
2017,LO,12261
2017,AX,2498
2017,OO,533
2017,EV,2844
2017,YX,1056
2017,AX,1579
2017,OO,5042
2017,EV,5265
2017,G7,139
2017,09Q,55
2017,KV,14715
2017,AC,4464
2017,UA,14406
2017,OO,1538
2017,EV,3618
2017,UA,10795
2017,OO,1503
2017,YX,401
2017,AC,19480
2017,DL,98
2017,UA,26648
2017,OO,2606
2017,MQ,14878
2017,YX,115
2017,G7,1039
2017,09Q,54
2017,KV,9476
2017,UA,914
2017,Y4,974
2017,LX,11536
2017,EE,131
2017,UA,118
2017,LX,9
2017,VJT,1
2017,VJT,2
2017,YX,38
2017,27Q,16
2017,0QQ,2
2017,UP,2395
2017,3M,1188
2017,VJT,1
2017,3M,1086
2017,27Q,25
2017,AC,7790
2017,27Q,6
2017,BCQ,698
2017,13Q,6
2017,AC,18759
2017,WS,1844
2017,13Q,50
2017,LF,6
2017,27Q,7
2017,14Q,7
2017,13Q,9
2017,DL,11722
2017,Y4,3814
2017,DL,8558
2017,AS,3380
2017,AS,4404
2017,QX,3618
2017,QK,11688
2017,QK,2915
2017,AA,7042
2017,AA,6056
2017,B6,128
2017,AA,808
2017,B6,188
2017,AA,10578
2017,AA,22532
2017,F9,6685
2017,QR,9113
2017,LH,296
2017,AA,12693
2017,AA,13379
2017,YX,300
2017,LH,11361
2017,AA,2664
2017,BA,18127
2017,DL,5088
2017,AA,12806
2017,AA,11906
2017,AA,10209
2017,AA,13330
2017,AA,8369
2017,DL,135
2017,AA,7092
2017,XP,297
2017,15Q,2
2017,AA,2543
2017,AA,14285
2017,F9,5056
2017,GL,544
2017,AA,1043
2017,AA,5932
2017,AA,890
2017,AC,49
2017,ZW,5135
2017,ZW,7127
2017,QK,1674
2017,YX,4095
2017,DL,49
2017,ZW,8736
2017,YX,3555
2017,KV,8475
2017,AA,9121
2017,Y4,1841
2017,YV,6705
2017,GL,406
2017,Y4,3755
2017,YV,3117
2017,Y4,145
2017,5Y,102
2017,BA,18079
2017,AA,6780
2017,AA,8634
2017,AA,15143
2017,AA,27117
2017,AA,5520
2017,WS,15212
2017,YV,4151
2017,WS,2117
2017,WS,3899
2017,AA,9229
2017,WS,9628
2017,RV,8357
2017,WS,6649
2017,WS,4557
2017,WS,25629
2017,RV,7723
2017,WS,7117
2017,RV,16071
2017,AA,1041
2017,YV,391
2017,WG,1693
2017,AC,69
2017,WG,3021
2017,DL,1102
2017,AA,900
2017,G4,3036
2017,G4,2298
2017,GL,986
2017,GL,53
2017,PD,1318
2017,GL,49
2017,GL,52
2017,ZX,5323
2017,27Q,2
2017,13Q,6
2017,2OQ,23
2017,PH,5944
2017,2OQ,1394
2017,13Q,3
2017,0WQ,1
2017,WS,8465
2017,WS,20164
2017,14Q,43
2017,RV,7050
2017,WS,3020
2017,WS,23453
2017,13Q,3
2017,WS,2875
2017,RV,3334
2017,27Q,3
2017,DL,82
2017,GL,323
2017,VR,1450
2017,14Q,1
2017,15Q,3
2017,15Q,4
2017,LF,22
2017,DL,6489
2017,DL,1130
2017,AA,894
2017,CAZ,1
2017,AA,9227
2017,AC,45
2017,ZX,6082
2017,DY,4416
2017,DY,945
2017,DY,2756
2017,GL,316
2017,Y4,4003
2017,YX,65
2017,NLQ,31
2017,ZX,1032
2017,13Q,6
2017,14Q,3
2017,YX,65
2017,LF,45
2017,AA,103
2017,AB,7070
2017,AA,110
2017,3M,214
2017,VJT,4
2017,AA,139
2017,WS,1718
2017,AC,206
2017,RV,6822
2017,13Q,3
2017,WS,11481
2017,13Q,1
2017,RV,34250
2017,BA,14667
2017,JL,10171
2017,AS,2959
2017,AS,14340
2017,XP,45
2017,QK,4435
2017,14Q,12
2017,WS,6237
2017,RV,10667
2017,YV,43
2017,WN,588
2017,EV,48
2017,Y4,1919
2017,4O,1616
2017,XP,30
2017,09Q,30
2017,09Q,15
2017,XP,15
2017,5D,4229
2017,09Q,15
2017,4O,10218
2017,UA,106
2017,5D,25
2017,YV,61
2017,4O,4028
2017,EV,42
2017,GL,453
2017,XP,45
2017,09Q,15
2017,XP,15
2017,09Q,15
2017,5D,88
2017,EV,19
2017,DL,238
2017,27Q,8
2017,14Q,20
2017,14Q,17
2017,EE,154
2017,DL,17571
2017,DL,12273
2017,DL,1141
2017,AS,9385
2017,EK,28343
2017,LH,15840
2017,DE,4225
2017,Y4,3935
2017,DL,10007
2017,KE,8293
2017,DL,11149
2017,OZ,10365
2017,FI,11865
2017,BA,18061
2017,VS,2069
2017,DL,6323
2017,DL,12408
2017,NH,10396
2017,DL,9529
2017,HU,10855
2017,DL,10459
2017,HU,5627
2017,DL,1211
2017,AS,10041
2017,DL,1179
2017,AS,10234
2017,MF,2919
2017,BR,20999
2017,QX,6785
2017,OO,7907
2017,QX,10782
2017,QX,10928
2017,AS,15743
2017,QK,10137
2017,OO,11824
2017,CP,3987
2017,QX,5481
2017,AS,6383
2017,OO,6059
2017,QX,14444
2017,OO,8164
2017,AC,8489
2017,OR,3217
2017,BY,292
2017,TB,1020
2017,BY,295
2017,4O,2487
2017,2TQ,366
2017,GL,168
2017,2TQ,237
2017,NZ,16615
2017,UA,13429
2017,KL,17612
2017,EY,4991
2017,CZ,7891
2017,AF,18457
2017,UA,7076
2017,UA,13303
2017,VX,1015
2017,SK,10900
2017,UA,3840
2017,AI,10224
2017,EI,9583
2017,EK,20335
2017,LH,25039
2017,UA,14423
2017,JL,234
2017,AM,6472
2017,Y4,2660
2017,UA,3040
2017,SQ,13266
2017,CX,39063
2017,UA,17326
2017,JL,11895
2017,CX,179
2017,UA,13806
2017,SY,159
2017,KE,15099
2017,UA,15472
2017,OZ,14792
2017,TK,14456
2017,TK,14456
2017,WW,14790
2017,UA,9853
2017,BA,35490
2017,VS,20149
2017,UA,19513
2017,VS,697
2017,AM,15723
2017,UA,13799
2017,Y4,5124
2017,PR,19045
2017,LH,14618
2017,VJT,1
2017,NH,13035
2017,UA,17270
2017,CA,20179
2017,UA,16012
2017,CM,12070
2017,MU,14229
2017,UA,21250
2017,AS,10026
2017,UA,12118
2017,SY,159
2017,VX,1830
2017,TA,10919
2017,SQ,12826
2017,UA,12706
2017,AS,7368
2017,UA,14292
2017,VX,5789
2017,24Q,2
2017,QF,13102
2017,UA,12781
2017,VJT,11
2017,MU,1399
2017,UA,11871
2017,CI,17614
2017,UA,18812
2017,BR,33195
2017,24Q,1
2017,CZ,5003
2017,AC,11132
2017,AC,19646
2017,UA,32678
2017,OO,233
2017,13Q,4
2017,RV,119
2017,QK,4229
2017,OO,7966
2017,OO,2551
2017,AC,33484
2017,LX,12813
2017,27Q,8
2017,13Q,4
2017,LH,5719
2017,AS,7916
2017,Y4,10059
2017,0WQ,4
2017,0WQ,4
2017,BA,8242
2017,VJT,5
2017,NH,7801
2017,HU,5700
2017,DL,56
2017,CA,2707
2017,AS,7460
2017,Y4,163
2017,5Y,47
2017,1EQ,44
2017,AC,45
2017,QK,6534
2017,VJT,3
2017,1EQ,44
2017,13Q,2
2017,04Q,28
2017,DY,2142
2017,SEB,882
2017,04Q,215
2017,AV,4903
2017,AA,137
2017,Y4,1262
2017,DY,317
2017,SEB,1379
2017,3SD,147
2017,AAT,310
2017,9K,2861
2017,SEB,4914
2017,04Q,10
2017,3SD,344
2017,DE,1555
2017,DY,4611
2017,IB,562
2017,SEB,560
2017,04Q,86
2017,DY,1635
2017,B6,178
2017,AA,128
2017,3SD,573
2017,CM,10106
2017,B6,6431
2017,04Q,2365
2017,SEB,205
2017,B6,17839
2017,SEB,870
2017,DY,149
2017,B6,4335
2017,04Q,2
2017,AA,579
2017,SEB,1462
2017,04Q,10
2017,3SD,1039
2017,9K,637
2017,AC,1120
2017,AC,2826
2017,WS,2313
2017,KL,1217
2017,DL,8099
2017,DL,8462
2017,DL,9171
2017,OO,3089
2017,DL,5648
2017,DL,7141
2017,DL,1221
2017,OO,1116
2017,DL,1163
2017,OO,3641
2017,OO,3410
2017,CP,211
2017,OO,3581
2017,AC,2600
2017,DL,7071
2017,FP,4
2017,AM,9344
2017,Y4,6860
2017,WN,5598
2017,AS,2869
2017,WN,6846
2017,AS,3307
2017,DL,50
2017,WS,6179
2017,3U,4831
2017,HX,3322
2017,UO,2218
2017,OZ,13936
2017,ZE,9734
2017,2P,753
2017,DL,9321
2017,MU,7580
2017,OZ,1725
2017,3U,9795
2017,UA,73
2017,WS,2223
2017,RV,11284
2017,F9,12695
2017,XP,700
2017,XP,1133
2017,Y4,173
2017,XP,2453
2017,XP,806
2017,09Q,49
2017,ZX,3867
2017,13Q,6
2017,AAT,148
2017,04Q,46
2017,9K,44
2017,DY,1100
2017,VJT,6
2017,GL,161
2017,ZX,963
2017,VJT,5
2017,0Q,2
2017,15Q,1
2017,LF,27
2017,VJT,1
2017,13Q,6
2017,27Q,2
2017,04Q,2
2017,0CQ,2
2017,VJT,5
2017,VJT,4
2017,1XQ,14
2017,27Q,2
2017,VJT,3
2017,27Q,8
2017,0RQ,1
2017,27Q,4
2017,15Q,3
2017,VJT,1
2017,VJT,2
2017,0CQ,3
2017,0Q,6
2017,VJT,7
2017,LDM,2
2017,27Q,8
2017,VJT,1
2017,VJT,1
2017,VJT,2
2017,VJT,6
2017,13Q,3
2017,13Q,1
2017,10Q,2
2017,13Q,1
2017,14Q,1
2017,27Q,11
2017,0WQ,1
2017,27Q,8
2017,13Q,77
2017,VJT,4
2017,27Q,5
2017,CAZ,2
2017,13Q,2
2017,LF,33
2017,DL,1265
2017,LH,9203
2017,KX,3395
2017,WN,7892
2017,EE,1715
2017,BA,10562
2017,3M,172
2017,3M,1418
2017,CM,3715
2017,N8,78
2017,AC,2513
2017,WS,2049
2017,AC,1057
2017,WS,2235
2017,GL,48
2017,AC,54
2017,RV,5281
2017,AC,46
2017,WS,8531
2017,NLQ,186
2017,RV,32321
2017,8R,2403
2017,0RQ,3
2017,13Q,4
2017,GL,158
2017,VW,523
2017,UA,175
2017,13Q,7
2017,VJT,4
2017,0J,4
2017,0J,2
2017,VJT,1
2017,LF,58
2017,UA,109
2017,MQ,59
2017,MQ,62
2017,MQ,61
2017,09Q,503
2017,MQ,48
2017,B6,183
2017,XP,239
2017,0WQ,7
2017,VJT,9
2017,09Q,76
2017,09Q,303
2017,09Q,30
2017,09Q,98
2017,09Q,660
2017,09Q,15
2017,09Q,349
2017,09Q,133
2017,XP,129
2017,09Q,127
2017,09Q,136
2017,VJT,2
2017,13Q,3
2017,NLQ,382
2017,13Q,32
2017,13Q,2
2017,04Q,2
2017,13Q,1
2017,CAZ,2
2017,DL,165
2017,VJT,2
2017,AA,276
2017,AA,157
2017,UA,228
2017,7H,27
2017,13Q,12
2017,13Q,5
2017,13Q,14
2017,KL,16893
2017,DL,48049
2017,DL,1359
2017,DL,11150
2017,DL,6444
2017,DL,1825
2017,EV,3600
2017,DL,10113
2017,DL,2876
2017,DL,8158
2017,DL,9457
2017,DL,853
2017,AF,40872
2017,DL,27920
2017,WN,7375
2017,DL,57639
2017,DL,2401
2017,DL,6497
2017,QR,13115
2017,DL,14832
2017,DL,8706
2017,EV,1029
2017,DL,12813
2017,DL,15776
2017,DL,876
2017,EV,1672
2017,LH,11889
2017,DL,12614
2017,DL,9071
2017,EV,648
2017,DL,6882
2017,DL,1397
2017,EV,3008
2017,DL,14144
2017,DL,1150
2017,DL,15666
2017,DL,16555
2017,DL,6131
2017,KE,13341
2017,TK,8579
2017,TK,8579
2017,DL,14871
2017,DL,8119
2017,BA,13189
2017,VS,16423
2017,DL,25418
2017,DL,12431
2017,DL,17077
2017,DL,7051
2017,DL,13044
2017,VS,9280
2017,DL,3815
2017,DL,26195
2017,EV,3195
2017,DL,35352
2017,DL,8021
2017,EV,2581
2017,DL,4770
2017,EV,5994
2017,DL,12424
2017,DL,28171
2017,SVW,3
2017,DL,15820
2017,DL,8195
2017,DL,8815
2017,EV,568
2017,DL,7986
2017,WN,7602
2017,DL,29750
2017,DL,9490
2017,DL,1724
2017,DL,7633
2017,DL,7382
2017,DL,9576
2017,DL,8201
2017,XP,298
2017,09Q,299
2017,DL,9196
2017,DL,26486
2017,DL,1307
2017,DL,11685
2017,DL,11121
2017,DL,5237
2017,DL,9634
2017,DL,9641
2017,DL,4290
2017,9E,1056
2017,EV,10372
2017,27Q,3
2017,DL,28286
2017,9E,4029
2017,EV,797
2017,KV,12173
2017,IB,245
2017,WN,7155
2017,DL,79
2017,AA,120
2017,Y4,1400
2017,BA,10933
2017,VJT,3
2017,5D,3156
2017,VJT,3
2017,AA,156
2017,UA,139
2017,KV,3789
2017,09Q,209
2017,09Q,105
2017,09Q,169
2017,09Q,15
2017,WS,1472
2017,WS,3669
2017,DL,1327
2017,EI,7854
2017,B6,167
2017,GL,275
2017,B6,143
2017,QK,32
2017,ZX,1254
2017,NLQ,2
2017,QK,2193
2017,ZX,659
2017,MQ,34
2017,10Q,4
2017,13Q,8
2017,09Q,200
2017,13Q,4
2017,13Q,6
2017,KAH,13
2017,KAH,2
2017,14Q,83
2017,14Q,2
2017,AA,140
2017,0Q,4
2017,0WQ,2
2017,UA,121
2017,SY,429
2017,SY,244
2017,SY,427
2017,DL,102
2017,VJT,1
2017,X9,222
2017,DL,1181
2017,AA,803
2017,13Q,10
2017,DL,107
2017,DL,119
2017,LF,7
2017,LF,2
2017,DL,101
2017,NLQ,250
2017,09Q,53
2017,WS,3603
2017,ZX,7823
2017,14Q,2
2017,DL,29216
2017,B6,15976
2017,DL,6881
2017,B6,2573
2017,AF,16009
2017,DL,10280
2017,DL,1499
2017,AA,1510
2017,B6,9598
2017,SK,3878
2017,PBQ,4046
2017,DY,1611
2017,QR,8780
2017,EI,30609
2017,EK,23991
2017,AZ,11230
2017,LH,18756
2017,B6,1284
2017,0RQ,2
2017,17Q,1
2017,CX,14016
2017,TK,12170
2017,TK,12170
2017,FI,13426
2017,WW,10022
2017,DY,10434
2017,BA,47992
2017,VS,12240
2017,DL,8682
2017,B6,1221
2017,TP,12536
2017,S4,806
2017,IB,9187
2017,0RQ,4
2017,VS,2745
2017,DL,1226
2017,AA,1112
2017,B6,1366
2017,AM,6270
2017,LH,14017
2017,XP,93
2017,B6,7307
2017,YX,421
2017,JL,8795
2017,DY,4321
2017,S4,9005
2017,HU,13245
2017,DL,1183
2017,AA,876
2017,B6,3900
2017,B6,1240
2017,CM,7731
2017,DL,1290
2017,AA,1055
2017,B6,6638
2017,HU,5448
2017,B6,8025
2017,EI,8698
2017,1UQ,6
2017,B6,4961
2017,S4,1331
2017,LY,4124
2017,B6,1407
2017,QK,4012
2017,WS,3878
2017,AC,319
2017,QK,2513
2017,PD,18799
2017,UA,74
2017,QK,11689
2017,PBQ,31
2017,AC,23931
2017,DL,64
2017,UA,60
2017,WS,9708
2017,GL,47
2017,13Q,9
2017,KV,5748
2017,LX,12226
2017,XP,251
2017,XP,469
2017,13Q,6
2017,27Q,1
2017,WL,608
2017,09Q,831
2017,04Q,4
2017,AC,54
2017,AC,45
2017,13Q,6
2017,0WQ,3
2017,0WQ,6
2017,0WQ,8
2017,WN,7539
2017,WN,18165
2017,DL,1390
2017,AS,1046
2017,WN,115
2017,WW,11280
2017,BA,11074
2017,WN,1242
2017,WN,11100
2017,WN,1287
2017,WN,11421
2017,XP,1458
2017,X9,673
2017,WN,817
2017,WN,7577
2017,0CQ,2
2017,13Q,8
2017,AC,47
2017,DL,123
2017,QK,45
2017,ZX,7618
2017,LF,2
2017,13Q,16
2017,EV,65
2017,AA,154
2017,DL,112
2017,LF,10
2017,NLQ,98
2017,NLQ,8
2017,13Q,5
2017,UA,1878
2017,F9,6196
2017,2UQ,4
2017,XP,2121
2017,DL,198
2017,ZX,5917
2017,13Q,6
2017,DL,279
2017,AA,1164
2017,AA,12309
2017,AA,1088
2017,AA,1519
2017,AA,9585
2017,AA,32757
2017,AA,1075
2017,AA,2275
2017,AA,12749
2017,AA,175
2017,OH,1991
2017,AA,11718
2017,AA,15085
2017,AA,5112
2017,AA,27867
2017,AA,2230
2017,AA,28829
2017,AA,4890
2017,LH,11519
2017,AA,15596
2017,AA,10169
2017,AA,1565
2017,AA,25079
2017,AA,1461
2017,AA,6430
2017,AA,1082
2017,AA,13705
2017,AA,2596
2017,YX,3770
2017,AA,43
2017,ZW,2256
2017,ZX,4553
2017,GL,42
2017,YX,11378
2017,DL,1230
2017,VJT,4
2017,09Q,1183
2017,VJT,2
2017,VJT,5
2017,NLQ,7
2017,AC,48
2017,DL,49
2017,ZX,4497
2017,09Q,56
2017,13Q,1
2017,WN,138
2017,15Q,2
2017,AC,46
2017,AC,54
2017,WN,83
2017,WN,126
2017,YV,52
2017,DL,9706
2017,DL,1562
2017,G4,1296
2017,F9,870
2017,Y4,1657
2017,G4,1226
2017,09Q,1056
2017,13Q,8
2017,UA,118
2017,ZX,4401
2017,9E,2894
2017,LDM,12
2017,09Q,301
2017,09Q,156
2017,LDM,10
2017,09Q,52
2017,B6,583
2017,YX,1684
2017,QK,3699
2017,QK,5065
2017,AX,4380
2017,KV,14439
2017,WN,1269
2017,WN,8462
2017,UA,21323
2017,F9,11773
2017,Y4,1131
2017,LH,18535
2017,Y4,2220
2017,FI,7293
2017,BA,15272
2017,UA,1914
2017,AM,2710
2017,UA,939
2017,Y4,3606
2017,Y4,651
2017,LH,12320
2017,UA,11002
2017,WN,7674
2017,UA,5643
2017,F9,2900
2017,WN,8705
2017,UA,6008
2017,F9,2319
2017,OO,6979
2017,YX,509
2017,KV,3706
2017,UA,8934
2017,OO,2780
2017,OO,2648
2017,UA,7157
2017,OO,5062
2017,YX,126
2017,AC,9238
2017,OO,457
2017,YX,265
2017,G7,6334
2017,MQ,4394
2017,EY,12354
2017,AA,10086
2017,AA,5551
2017,AA,9074
2017,AA,13962
2017,AA,43624
2017,NK,4372
2017,SY,3192
2017,MQ,3899
2017,AA,8266
2017,QR,13182
2017,EK,12674
2017,AA,14537
2017,LH,11045
2017,AA,11036
2017,AA,1418
2017,AA,11790
2017,Y4,3261
2017,AA,12885
2017,AA,8529
2017,AA,15931
2017,KE,7970
2017,AA,14838
2017,BA,15389
2017,AA,39373
2017,AA,9043
2017,AA,4536
2017,AA,14429
2017,AA,6820
2017,AA,27810
2017,5D,8143
2017,4O,9438
2017,AA,941
2017,MQ,1861
2017,YV,37
2017,MQ,14980
2017,AA,204
2017,YV,2220
2017,AA,1868
2017,JL,7569
2017,AA,27094
2017,MQ,1494
2017,AA,9613
2017,AA,835
2017,AA,1175
2017,AA,10767
2017,AA,16520
2017,AA,2017
2017,TA,2790
2017,AA,9279
2017,AA,23290
2017,NK,620
2017,AA,8546
2017,YV,5418
2017,QF,19032
2017,MQ,2202
2017,AA,4213
2017,KV,66
2017,MQ,3881
2017,AA,16764
2017,QK,2499
2017,MQ,7125
2017,AA,12278
2017,MQ,3875
2017,KV,10956
2017,MQ,445
2017,AA,168
2017,YV,38
2017,MQ,6086
2017,DL,47947
2017,AF,14084
2017,DL,15136
2017,DL,25901
2017,XP,300
2017,GL,665
2017,NK,7890
2017,DL,1320
2017,DL,9665
2017,LH,12783
2017,DL,10267
2017,DL,540
2017,DL,3948
2017,DL,19544
2017,DL,17690
2017,DL,2390
2017,AM,3245
2017,DL,7044
2017,DL,5530
2017,LH,204
2017,DL,770
2017,XP,59
2017,OO,31
2017,DL,5713
2017,DL,18971
2017,DL,10499
2017,DL,2960
2017,XP,1075
2017,09Q,1158
2017,DL,17979
2017,DL,585
2017,DL,1448
2017,AC,51
2017,9E,4661
2017,RJ,2031
2017,9E,3905
2017,EV,6230
2017,G7,3028
2017,AC,41
2017,DL,193
2017,LH,204
2017,DL,119
2017,ZX,6100
2017,9E,8909
2017,EV,635
2017,G7,2865
2017,CP,2124
2017,0Q,5
2017,MQ,21
2017,09Q,915
2017,13Q,8
2017,ET,4547
2017,DL,9164
2017,UA,11177
2017,UA,4436
2017,SVW,9
2017,SK,14473
2017,EK,10607
2017,UA,21478
2017,UA,11515
2017,UA,7382
2017,UA,6317
2017,AI,14495
2017,UA,12427
2017,UA,1314
2017,UA,12319
2017,UA,1093
2017,DL,8751
2017,UA,18716
2017,B0,4375
2017,UA,46578
2017,Y4,1501
2017,SK,23190
2017,UA,13008
2017,EI,15251
2017,UA,17063
